title,content
“공주교대 1순위 총장후보 임용 거부 교육부 처분 취소”,"공주교대 1순위 총장 후보의 임용제청을 거부한 교육부 처분이 위법이라는 법원 판결이 나왔습니다. 서울행정법원 행정2부는 이명주 공주교대 교수가 교육부장관을 상대로 낸 임용제청거부 처분 취소 청구 소송에서 원고 승소로 판결했습니다. 재판부는 ""교육부의 재추천 요청은 구체적인 근거와 이유를 제시하지 않은 불이익 처분으로 행정절차법에 위배돼 위법""이라고 판단했습니다. 공주교대는 지난해 총장 선거에서 가장 많은 표를 얻은 이명주 교수를 1순위 후보자로 교육부 장관에게 추천했지만, 교육부는 특별한 사유를 명시하지 않은 채 이 교수 임용제청을 거부했습니다."
"여당 의원들, 베트남 석탄발전 투자에 반기…""기후악당 자임""","이들은 이날 국회 소통관에서 기자회견을 열고 ""한전의 베트남 붕앙2 투자 결정은 우리나라 스스로 기후악당을 자임한 것""이라며 강하게 비판했다. 이어 ""한전의 붕앙2 석탄발전 사업 투자는 환경적으로 나쁠 뿐만 아니라 경제적으로도 어리석은 결정""이라며 ""국내에서는 미세먼지 등 국민건강과 에너지전환 정책, 그린뉴딜로 탈석탄 정책을 추진하면서 해외에는 석탄발전소를 건설하는 모습은 이중적이고 모순""이라고 강조했다. 이들은 베트남 붕앙2 석탄발전소에서 배출되는 이산화탄소가 연간 660만톤, 30년 동안 2억톤 이상을 배출하는데 이는 우리 정부가 그린뉴딜을 추진하며 20205년까지 감축하겠다고 발표한 온실가스 1229만톤의 16배를 상회한다고 지적했다."
‘코로나 피해 업종’ 소비쿠폰 이달 말 배포 ‘소비 살리기’,"정부가 코로나19의 재확산으로 중단됐던 소비할인권을 배포한다. 코로나19 확산으로 인한 물리적(사회적) 거리 두기가 1단계로 완화됨에 따라 소비할인권을 활용해 위축된 내수와 소비를 끌어올리겠다는 구상이다. 중앙재난안전대책본부(중대본)는 그간 거리 두기 강화에 따라 피해가 컸던 업종을 지원하기 위해 전시·공연·영화·체육 분야에서 소비할인권 지원 사업을 재개한다고 18일 밝혔다. 정부는 이용 인원 제한·출입자 명단 관리 등 방역적으로 관리가 용이한 부분부터 단계적으로 지원하기로 했다. 방역적 위험이 수반되는 숙박·여행·외식 등 3개 분야는 이번 조치에 포함되지 않았다. 우선 박물관은 오는 22일부터 온라인으로 예매할 경우 1인 5장 한도로 최대 3000원까지 40%의 할인 혜택을 받게 된다. 미술 전시는 온라인 예매(1인 4장 한도)와 현장 구매(월 1인 6장 한도) 모두 1000원~3000원이 할인된다. 할인 혜택을 받을 수 있는 미술 전시 온라인 예매처는 문화N티켓, 멜론티켓, 인터파크티켓, 위메프, 티켓링크 총 5곳이며 현장 구매 할인 혜택은 27일부터 적용된다. 공연도 22일부터 온라인 예매처 8곳(네이버N예약, 멜론티켓, 옥션티켓, 인터파크티켓, 예스24티켓, 티켓링크, 하나티켓, SK플래닛)을 통해 예매하면 1인당 4장 한도로 1장당 8000원의 할인 혜택을 받을 수 있다. 예매한 입장권은 24일부터 사용이 가능하다. 영화는 28일부터 홈페이지와 휴대폰 애플리케이션 등 각 영화관 온라인 예매처를 통해 예매할 경우 1인당 2장 한도로 1장당 6000원이 할인되며, 30일부터 사용할 수 있다. 체육시설의 경우 각 카드사별 당첨자가 다음달 2일부터 30일까지 체육시설에서 총 8만원 이상을 사용하면 그중 3만원을 환급해 주는 방식이다."
[집중취재]① 투기지구 지정에도…꺼지지 않는 가을 청약시장,"6.17 부동산 대책으로 대전이 투기과열지구와 조정 대상 지역으로 지정된 지 석 달이 넘었지만, 부동산 시장은 여전히 뜨겁습니다. 매매가는 상승세를 유지하고 있고, 청약시장에도 청신호가 커지면서 실수요자를 중심으로 움직임이 빨라지고 있습니다. 집중취재 먼저 홍정표 기자가 보도합니다. 해당 지역 1순위에서  최고 경쟁률 30.44대 1, 평균 16.61대 1의 경쟁률을 보이며, 청약이 마감됐습니다. 분양 공고에 들어간 갑천1 트리풀시티 힐스테이트 아파트는 일반 분양이 166가구, 전체의 15% 밖에 안 돼 청약 경쟁률이 더 높을 것으로 보입니다. 기존 주택 가격 상승에다 공급 물량이 달리면서 신축 아파트 청약 당점은 '로또'로 불릴 만큼 활기가 예상됩니다. 양도세 부담으로 매물이 줄면서 매매가 역시 좀처럼 상승세가 꺾이지 않고 있습니다. 하지만 높아지는 집값 불안감에  젊은층의 주택 구입은 늘어 지난 8월엔 통계 이후 처음으로 30대의 주택 구입 비중이 전 연령대에서 가장 높았습니다. 특히 행정수도 이슈 재점화로 전국 최고 집값 상승률을 기록하고 있는 세종시의 후광 효과로 당분간은 대전지역 집값 하락은  기대하기 어렵다는 관측이 우세합니다. KBS 뉴스 홍정표입니다."
"브레이너드 Fed 이사 ""'K자형 회복' 막기 위해 부양정책 필요""","브레이너드 이사는 20일(현지시간) ""신종 코로나바이러스감염증(코로나19) 사태 이후 경제 회복이 여전히 높은 불확실성을 가지고 있고 매우 불균형하다""라고 말했다. 그는 ""이런 불균형이 회복을 방해할 것""이라고 강조했다. 브레이너드 이사의 주장은 경제 양극화를 뜻하는 'K자형' 회복에 대한 우려로 읽힌다. 그는 ""K자형 회복을 광범위하고 포괄적인 회복으로 바꾸려면 수용적인 통화 정책과 함께 더 많은 재정 지원이 필요하다""고 설명했다. 낸시 펠로시 하원 의장이 제시한 경기부양 법안 협상시한인 20일이 지났음에도 백악관과 민주당의 협상을 여전히 진행 중이다. 이날도 펠로시 의장과 스티븐 므누신 재무장관은 전화통화를 하고 협상을 이어갈 예정이다. 하지만 여전히 협상 전망은 불확실하다. 하루전 트럼트 대통령이 또다시 2조2000억달러 규모의 민주당 부양 법안 이상의 합의를 희망한다고 언급했지만 미치 매코널 공화당 상원 원내대표는 백악관측에 민주당과 대규모 부양 법안에 합의하지 말라는 경고를 보낸 것으로 전해졌다. CNBC 방송에 따르면 투자은행 골드만삭스는 이날 고객들에게 보낸 메모를 통해 ""11월 대통령 선거 이전에는 양당간에 어떠한 거래도 이뤄지지 않을 것""이라고 예상했다. 골드만삭스는 합의가 이뤄져도 대선전에 법안이 의회에서 통과되기 어려울 것으로 내다봤다."
"""하나님 통치"" ""한강갈뻔"" 국민의힘 청년위 면직·내정취소","국민의힘이 2일 ""하나님의 통치"" ""한강 갈 뻔"" 등 공감 어려운 부적절 표현으로 자기 소개 논란을 자초한 중앙청년위원회 부위원장 2명을 면직 처분했다. 국민의힘 중앙청년위는 2030세대 소통과 청년 정책 반영 등을 위한 당내 청년 기구다. 국민의힘은 이날 온라인 비상대책위원회에서 이재빈·김금비 중앙청년위 부위원장을 면직 처분했다. 주성은 청년위 대변인 내정자 당직 내정도 취소키로 했다. 국민의힘 비대위는 ""이번 사안을 엄중히 인식하고 있다""며 ""국민 눈높이에 맞춘 혁신과 변화 행보에 멈추는 일이 없도록 최선을 다할 것""이라고 밝혔다. 국민의힘 청년위는 지난달 29일 페이스북에 지도부 소개 포스터를 올렸다. 개성을 드러낸 문구라며 내세운 게시물이었지만 자살을 희화화하거나 육군 사병을 비하하는 등 공감은커녕 비난만 받았다. 면직된 김금비 국민의힘 청년위 기획국장은 게시물에 본인을 ""2년 전부터 곧 경제대공황이 올 거라고 믿고 곱버스 타다가 한강 갈 뻔함""이라고 소개했다. '한강 갈 뻔함'이라는 말은 주로 주식 투자에 실패해 한강에 투신한다는 의미로 온라인 커뮤니티 등에서 쓰는 표현이다. 이재빈 인재육성본부장은 ""난 커서도 운동권처럼은 안 될란다""라며 여권을 겨냥했다. 86세대 운동권을 비판하는 표현으로, 세대 전체를 싸잡아 비판했다는 비난을 받았다. 기성 정치권 행태와 다르지 않다는 지적을 받았다. 이 본부장은 또 '인생 최대업적'으로 ""육군땅개알보병 포상휴가 14개""라고 썼는데, 육군 사병을 비하했다는 비판을 받는다. 주성은 대변인은 ""하나님의 통치가 임하는 나라"", ""자유보수정신의 대한민국""이라는 표현으로 논란을 빚었다. 종교와 정치를 구분 못하는 전근대적 사고를 드러낸 것이다."
"'빅히트' 4대 주주, 상장 직후 주식 팔아 3,644억원 현금 챙겨","엔터테인먼트(빅히트)의 4대 주주 메인스톤과 그 특별관계인이 빅히트 주식 3,644억원 어치를 대거 매도해 현금화한 것으로 드러났다. 빅히트 상장 직후 4거래일에 걸쳐 이들이 시장에 내다 판 주식은 158만주 규모로, 총 발행주식 수의 4.44%에 해당한다. 상장 초반부 주가가 급등한 틈을 놓치지 않고 최대 주주가 개인에게 물량을 떠넘긴 것이 사실로 확인되면서, 향후 빅히트와 공모시장에 대한 시장의 불신이 짙어질 수 있다는 지적이 제기된다. 21일 금융감독원 전자공시시스템에 따르면 이날 빅히트의 4대 주주 메인스톤은 지난 15일부터 20일까지 빅히트의 주식 120만769주를 장내 매도했다고 공시했다. 메인스톤은 4거래일 동안 총 2,759억원어치의 빅히트 주식을 팔아치웠으며, 한 주당 평균 매도 단가는 22만9,770원이다. 이번 매도를 통해 메인스톤의 지분율은 6.97%에서 3.60%로 하락했다. 메인스톤은 상장 당일인 지난 15일 32만8,132주 매도했고, 16일에는 61만1,496주를 처분했다. 그간 빅히트 매물이 ‘기타법인’에서 대거 쏟아지면서 ‘메인스톤이 가격 하락을 주도하는 것 아니냐’는 세간의 의심이 이번 공시를 통해 사실로 드러난 것이다. 메인스톤의 특별관계인인 ‘이스톤 제1호 사모투자 합자회사’도 같은 기간 빅히트의 주식 38만1,112주를 장내 처분했다. 이를 통해 챙긴 현금은 885억원 규모이며, 이스톤의 한 주당 평균 매도 단가는 23만2,296원이다. 이스톤의 빅히트 지분율은 기존 2.19%(78만176주)에서 1.12%로 축소됐다. 아이돌 그룹 방탄소년단(BTS)의 소속사로 올해 기업공개(IPO) 대어로 지목받은 빅히트는 주가 하락에 제동이 걸리지 않으며 투자자 손실 우려가 커지고 있다. 이날 빅히트는  5거래일 연속 추락해 전 거래일 대비 1.92% 빠진 17만9,000원에 마감했다. 상장 첫날 고점(35만1,000원) 대비 49% 폭락한 가격이다. 주가는 좀체 맥을 못 추리고 있지만 개인은 이날까지 4,800억원 순매수했다. 회사 경영에 책임 있는 자세를 보여야 할 최대 주주가 오히려 차익 실현에 나서며 주가를 끌어내린 것이 사실로 확인되며, 향후 빅히트 주가 적절성에 대한 논란과 공모주 시장에 대한 불신은 심화될 것으로 예측된다. 현재 빅히트의 의무보유확량 물량 152만7,000주가 한 달 안에 대량으로 풀릴 예정이라 추가 하락을 우려하는 투자자의 불안은 한층 커질 것으로 보인다."
"정의당, 추미애 장관·검사들에게 “‘커밍아웃’ 표현 사용 말라”","정의당은 30일 추미애 법무부 장관과 검사들이 장관에 대한 공개 비판 행위를 ‘커밍아웃’이라고 표현한 데 대해 “성소수자 인권운동이 걸어온 역사성을 훼손하는 일”이라며 ‘커밍아웃’ 용어 사용 중단을 촉구했다. 정호진 수석대변인은 이날 논평을 통해 “커밍아웃은 성소수자가 자신의 성적지향이나 성별정체성 등을 스스로 드러내는 것을 말한다”며 추 장관과 검사들의 ‘커밍아웃’ 논란에 대해 “이는 커밍아웃이 갖고 있는 본래의 뜻과 어긋날뿐더러 성소수자 인권운동이 걸어온 역사성을 훼손하는 일”이라고 지적했다. 또 “2012년 국가인권위원회와 기자협회가 제정한 인권 보도 준칙에 의하면 ‘커밍아웃 : 현재 동성애자가 자신을 긍정하고 당당하게 성정체성을 밝히는 의미로 사용. 범죄사실을 고백하는 표현 등으로 사용하지 않도록 주의 필요’라고 적시하고 있다”고 설명하면서 “추 장관과 검찰은 더 높은 인권 감수성을 지녀야 할 위치에 있으며 용어 선택에 있어 신중을 기해야 한다”고 했다. 이어 추 장관과 검찰, 언론을 향해 “앞으로 커밍아웃이라는 용어를 사용할 때, 한 번 더 의미를 생각하고 표현해 달라. 더 이상 부적절하게 커밍아웃이란 용어를 남발하지 않기를 촉구한다”고 밝혔다. 앞서 추 장관은 지난 28일 이환우 제주지검 검사가 검찰 내부망에 자신을 비판하는 글을 올리자 이 검사가 동료 검사 협박죄로 체포된 피의자를 가혹하게 수사했다는 의혹을 제기한 기사를 페이스북에 링크하면서 “이렇게 커밍아웃 해 주시면 개혁만이 답”이라고 적었다. 이에 최재만 춘천지검 검사 등 일선 검사들은 “나도 커밍아웃하겠다”며 추 장관을 비판하는 댓글을 잇따라 올렸다."
한국판 뉴딜 핵심은 ‘지역균형’…전북 과제는?,"정부가 추진하는 한국판 뉴딜의 핵심축으로 '지역균형 뉴딜'이 제시됐습니다. 지자체가 추진하는 사업에  정부 예산을 적극적으로 지원하겠다는 건데, 전라북도의 과제도 적지 않습니다. 안승길 기자입니다. 국가 발전의 방향을 지역 중심으로 전환하는 '지역균형 뉴딜'이 핵심축으로 제시됐습니다. 혁신도시를 거점으로 4차 산업혁명에 대비한 디지털 뉴딜과 기후변화에 발맞춘 그린 뉴딜을 추진하고, 균형발전을 완성하겠다는 겁니다. 재원 백60조 가운데 75조 원을 지역에, 특히 지자체 주도 사업에 투입합니다. 지방채 한도를 늘리고 투자 심사를 면제하거나 절차를 간소화하며, 지역균형 뉴딜을 적극 추진하는 지자체에 교부세를 추가 지원할 계획입니다. 지역균형 뉴딜 분과를 신설해 규제 개혁의 속도를 높이고,   진행 상황도 점검합니다. 문재인 대통령이 모범 사례로도 꼽았던 전북형 뉴딜에 따라  전라북도는 농생명산업 기반에 디지털 기술을 융합해 지능형 농기계 실증단지 조성 사업을 추진합니다. 태양광과 해상풍력 등 신재생에너지와 그린 수소 생산 클러스터를 토대로  그린 뉴딜의 핵심인 친환경 에너지 전환도 이끌 계획입니다. 전북형 뉴딜로 일자리 7만 개를 창출하겠다는 전라북도. 균형 발전을 위한 지속 가능한 산업 기반 마련이 관건이 될 전망입니다. KBS 뉴스 안승길입니다."
청주 시내버스 40% ‘감축’…준공영제 예산은 ‘증가’,"청주지역 시내버스 40%가 감축 운행되고 있습니다. 코로나19로 운수 회사의 경영난이 심해져선데요. 시민들이 큰 불편을 겪고 있습니다. 정진규 기자의 보도입니다. 감축 운행 첫날, 오전 8시대에 청주와 증평을 오가는 버스 내부 모습입니다. 발 디딜 틈이 없을 만큼 승객들이 계속 밀려듭니다. 코로나19로 경영난을 겪는 청주의 운수회사 6곳이 일부 버스 노선 운행을 중단해섭니다. 승차 대기 시간도 길게는 두 배 가까이 늘었습니다. 차고지에는 운행을 멈춘 버스가 가득합니다. 운행을 중단한 버스는 청주 시내버스 400대 가운데 160대로, 전체의 40%에 달합니다. 지난 1월부터 지난달까지 청주의 하루 평균 버스 승객수는 7만여 명. 1년 전, 같은 기간보다 40% 이상 줄었습니다. 연말이면 청주 버스업계의 한 해 누적 적자액이 220억 원을 넘어설 것으로 예상됩니다. 당장 내년 1월부터  시내버스 준공영제를 시행할 청주시도 비상이 걸렸습니다. 버스 준공영제가 시행되면 노선권을 청주시가 갖는 대신, 버스회사 적자분을 세금으로 충당해야 해섭니다. 감염 사태와 경영난이 계속되면 당초 추산한 내년도 준공영제 예산, 350억 원의 최대 두 배 가까이가 더 투입돼야 한다는 전망까지 나옵니다. 시민 불편에 버스 회사의 경영난,  준공영제 예산 증액까지. 코로나19에 따른 시내버스 감축 여파로, 청주시의 고민이 깊어지고 있습니다. KBS 뉴스 정진규입니다."
코레일 “내년 11월부터 마일리지 소멸…남김없이 써주세요”,"한국철도(코레일)가 KTX 마일리지가 없어지기 전에 꼭 쓰도록 독려하고 나섰다. 코레일은 “KTX 마일리지 소멸시효가 내년 11월에 처음 도래한다며 마일리지 사용을 독려하기 위해 사용법을 다시 안내한다”고 9일 밝혔다. 코레일은 2016년부터 철도회원을 대상으로 KTX 승차권 구매시 마일리지를 자동으로 적립하고 있다. 시행 첫 해 적립된 마일리지 중 이미 사용된 마일리지는 93%이며 현재까지 미사용 마일리지는 약 7% 수준이다. 금액으로는 7억 5000만원 수준이다. KTX 마일리지는 항공사 마일리지와 달리 객실 등급이나 구간, 날짜 제한없이 자유롭게 사용할 수 있다. KTX, 일반열차, ITX-청춘 등 열차 승차권 구입시 전액 또는 부분 결제할 수 있다. 또 코레일이 운영하는 교통카드 ‘레일플러스’(R+)도 KTX 마일리지로 충전할 수 있다. 레일플러스 교통카드는 지하철이나 버스 등 전국 대중교통을 이용할 때 쓸 수 있으며 모바일 앱도 지원한다. ‘모바일 레일플러스’ 교통카드 앱을 설치하고 코레일톡에서 ‘마일리지 자동전환’을 설정하면 1000원 단위로 하루 최대 5000원까지 자동 충전된다. 이와 함께 전국 700여개 철도역 내 코레일유통에서 운영하는 음식점, 편의점과 코레일네트웍스에서 관리하는 주차장에서 현금처럼 사용할 수 있다. 열차 내 자판기도 KTX 마일리지 결제가 가능하다. 한국철도 관계자는 “2021년 11월부터 자동소멸되는 2016년 적립 마일리지 중 약 93%는 이미 사용이 완료됐다”며 “코레일톡 앱 알림 기능을 적극 활용해 남은 7%의 마일리지도 다 사용하실 수 있도록 안내를 강화하겠다”고 밝혔다."
스마트 그린도시 구축…3개 기업 머리 맞댄다,"포스코와 KT가 손잡고 스마트 그린도시 구축 사업에 나선다. 포스코는 21일 포스코센터에서 KT, 가로시설 업체 마이즈텍과 함께 ‘스마트 그린도시 구축을 위한 사업협력’을 맺었다고 밝혔다. 3사는 협약을 통해 지방자치단체에 스마트 가로시설을 제안하고 공동 마케팅을 추진한다는 계획이다. 스마트 가로시설은 포스코의 철강 기술, KT의 사물인터넷(IoT) 기술, 마이즈텍의 제작 기술을 결합한 친환경 시설이다. 빗물을 저장해 가로수에 수분을 공급할 수 있는 급수 블록과 뿌리의 융기를 방지하는 보호대로 구성돼 있다. 급수 블록에 설치된 IoT 센서가 가로수와 토양의 상태를 실시간으로 모니터링해 적시에 급수가 이뤄질 수 있도록 한다. KT는 급수 블록에 빗물관 모니터링 센서와 누설전류 감지 센서 등 IoT 센서를 활용한 정보기술(IT) 인프라 플랫폼을 구축한다. 포스코는 스마트 가로시설 개발을 위해 부식에 강한 특수 철강재 포스맥을 급수 블록과 보호대 소재로 공급한다. 이 시설을 적용하면 지상에 설치된 전력 및 통신선과 복잡한 지하 매설 배관 등을 체계적으로 지중화할 수 있어 도시 미관이 개선되는 효과도 있다고 포스코는 설명했다. 가로수 보호대 주변에는 포스코 사내벤처인 이옴텍에서 제철소 부산물을 활용해 제작한 투수용 보도블록이 패키지로 설치된다. 스마트 그린도시 사업은 정부의 그린뉴딜 8대 추진과제 중 하나로 기후·환경위기에 지속가능한 환경 도시의 구현을 목표로 한다. 정부는 스마트 그린도시 25곳을 선정해 내년부터 2년간 총 2900억원을 투입할 예정이다."
"시스템 장애로 1일 거래 정지된 도쿄증시, 2일 정상거래 재개","도쿄 증권거래소는 ""시장 재개를 위해 문제없도록 대응하고 있으며, 2일에는 정상적으로 거래가 이뤄질 것""이라고 밝혔다."
"""소비자 보호"" ""골목상권 넘봐""…격화되는 현대차 중고차시장 진출 논란","현대자동차의 중고차 시장 진출을 놓고 대기업이 신산업을 발굴하는 대신 손쉽게 이익을 추구하려고 골목상권에 뛰어든 것 아니냐는 논란이 일고 있다. 11일 자동차 업계에 따르면 중고차 판매업은 2013년 '중소기업 적합업종'으로 지정되면서 그간 대기업의 시장 참여가 제한돼왔다. SK그룹이 중고차 거래 플랫폼 ‘SK엔카’를 사모펀드인 ‘한앤컴퍼니'로 매각한 것도 이 규제 때문이다. 중기 적합업종 지정 이후 중고차 시장은 자연스레 소상공인 중심으로 형성됐다. 중고차의 중기 적합업종 지정은 지난해 2월 기한이 만료됐다. 이에 기존 업체들이 대기업과 중견기업의 진출을 제한하는 ‘생계형 적합업종’ 지정을 신청했지만, 동반성장위원회는 부적합 의견을 냈고 현재 중소벤처기업부의 결정만 남은 상태다. 현대차는 이 틈을 노리고 중고차 시장 진출을 사실상 선언했다. 김동욱 현대차 정책조정팀 전무는 지난 8일 중기부 국정감사에 출석해 “중고차를 구매하는 소비자를 보호하기 위해 완성차 업체의 진입이 필요하다”고 언급하며 중고차 판매업 진출을 처음 공식화했다. 현대차가 중고차 사업을 시작하면 다른 완성차 업체들의 시장 진출은 시간 문제일 것으로 업계는 보고 있다. 국내 완성차 업체들은 그간 소비자 후생 개선을 위해 중고차 시장 진출이 필요하다고 주장해왔다. 자동차산업협회 관계자는 “중고차에 대한 낮은 신뢰도가 소비자 불신으로 이어지고 있다”며 “해외처럼 중고차에 대해 완성차 업체의 인증이 필요하다”고 말했다. 해외 시장의 수입차 브랜드들은 매장에서 신차와 '인증 중고차'를 동시에 팔고 있다. 인증 중고차는 완성차 업체들이 5∼6년 안팎 된 중고차를 정밀 점검ㆍ수리하고 보증 기간을 연장해 판매하는 차량을 말한다. 현대차 관계자는 “미국 중고차 시장의 인증 중고차 비율은 5% 내외에 불과하지만, 다른 중고차 품질까지 높이는 효과가 있다”고 설명했다. 반면 중고차 업계는 대기업인 완성차 업체들이 시장에 진출하면 사실상 독점화가 불가피하다고 우려하고 있다. 완성차 업체들이 자체 판매망을 이용해 물량을 독점하는 등 시장 지배력이 커질 것이라는 예상이다. 업계 관계자는 “대기업 진출은 소상공인 위주의 시장을 붕괴시켜 대규모 실업을 일으킬 것”이라며 “내수시장에서 절대적인 영향력을 가진 완성차 업체들이 중고차까지 직접 판매하면 중고차 가격도 더 오를 수 있다”고 말했다. 중고차 업계는 국내 대기업들이 중고차 시장에 눈독을 들이는 데는 매출이 수조원대인 수입차 업체가 규제에서 제외된 것도 영향을 미쳤다고 지적한다. 수입차 브랜드들은 중기 적합업종 규제를 적용받지 않았기 때문에 국내에서 중고차를 매입해 수리한 뒤 인증 중고차로 신차와 연계해 판매해왔다. 현재 국내에서 중고차 사업을 하는 수입차 브랜드는 13개다. 심지어 아우디, 재규어랜드로버, 페라리, 폭스바겐, 볼보 등은 중고차 판매업이 중기 적합업종으로 지정된 뒤 중고차 시장에 진출했다. 곽태훈 한국자동차매매사업조합연합회 회장은 “중고차 매매업 소상공인들은 대기업 진출로부터 보호 받아야 한다”며 “현대차가 시장에 진입하면 상생 방안이 나오기 어렵다”고 주장했다."
공동조사 요구에 대답 없는 北...옥토버 서프라이즈 기대 하락,"우리 공무원이 북한군 총격에 숨진 사건을 남북 공동으로 조사하자는 우리 요구에 북측은 일주일째 답을 하지 않고 있습니다. 김정은 위원장이 사과하고, 남북 정상의 친서가 공개될 때만 해도 이른바 '옥토버 서프라이즈'가 있는 것 아니냐는 기대가 있었는데요. 폼페이오 미 국무장관 방한까지 미뤄지면서 기대가 크게 꺾이는 모습입니다. 홍선기 기자가 보도합니다. 북한은 서해 총격 사건과 관련한 우리 정부의 경위 설명 요구 하루 만에 통지문을 보내왔습니다. 게다가 청와대가 친서 교환 사실까지 공개하자 남북관계가 우려하는 것처럼 나쁘지 않다는 기대가 깔렸습니다. 미 대선을 한 달 앞둔 10월에 북미 간 깜짝 대화 등으로 남북관계에도 변화가 있을 것이라는 이른바 '옥토버 서프라이즈'에 힘이 실린 이유이기도 합니다. 북측은 그러나 청와대의 공동조사 요구에는 일주일째 답을 하지 않고 있습니다. 문재인 대통령이 직접 요청한 핫라인 복원에 대해서도 아무런 반응이 없습니다. 김정은 위원장의 사과까지 담긴 통지문을 보냈던 것과는 달리 묵묵부답인 겁니다. 김 위원장의 사과를 긍정적으로 평가했던 청와대의 입장이 곤란할 수도 있는 대목입니다. 숨진 공무원이 월북했는지와 북한군이 시신을 불태웠는지에 대한 진실 규명이 늦어지는 만큼 논란이 계속될 가능성도 큽니다. 기대했던 옥토버 서프라이즈가 없는 것 아니냐는 실망감이 커지는 이유이기도 합니다. 이번 주 우리나라를 찾기로 했던 마이크 폼페이오 미 국무장관의 방한 일정까지 미뤄지면서 이런 관측에 힘이 실리고 있습니다. 옥토버 서프라이즈에 대한 기대가 낮아지면서 문 대통령이 연휴 이후 어떤 방식으로 남북관계에 돌파구를 마련할지에 관심이 모아지고 있습니다. YTN 홍선기입니다."
이라크 건설공사 현장서 대우건설 간부 숨진 채 발견,"이라크 신항만 프로젝트에 투입된 대우건설 간부가 현지에서 숨진 채 발견돼 당국이 수사에 나섰다고 AP통신이 지난 10일(현지시간) 보도했다. AP에 따르면 이라크 남부 바스라주 알포(Al Faw) 신항만 건설공사를 담당하던 한국인 A씨는 지난 9일 오전 숨진 채 발견됐다. 숨진 A씨를 발견한 건 동료 직원이었다. 수사기관은 A씨가 극단적 선택을 한 것으로 추정했지만 여러 반대 의견에 따라 A씨의 사망 사인을 조사하기 위한 정부 조사단이 꾸려졌다. 이라크 의회는 공사를 늦추거나 수주 과정에 불만이 있는 사람들이 개입했을 의혹을 제기했다. 숨진 A씨의 손과 등에 상처가 있다며 타살 의혹을 제기하기도 했다. 이라크 국회의 카림 알-카비 부의장은 정부에 A씨의 죽음과 관련해 진상 조사를 요구했다고 AP통신은 전했다. 주이라크 한국대사관도 사건 현장에 담당 영사를 파견, 수사 당국에 협조를 요청했다. 대우건설 관계자는 ""사태를 파악하기 위해 관계기관과 협력하겠다""고 밝혔다."
"기재부 ""대주주 요건 3억은 유지, 합산과세는 완화 검토""","4일 정부와 국회 등에 따르면 기획재정부는 주식 양도세의 대주주 요건에 대한 보완 방안을 검토 중이다. 기획재정부는 ‘소득이 있는 곳에 세금 있다’는 과세 원칙에 따라 대주주 양도세 요건을 확대하기로 한 만큼 3억원 요건 자체를 수정할 수는 없다는 입장이다. 다만 과거에 비해 친족간 교류가 줄어든 만큼 직계존비속 합산 과세 방안은 다시 들여다볼 방침이다. 현행 규정은 주식 보유액은 주주 당사자는 물론 사실혼 관계를 포함한 배우자와 부모·조부모·외조부모·자녀·친손자·외손자 등 직계존비속, 그 외 경영지배 관계 법인 등 특수관계자가 보유한 주식을 모두 합산해 계산하도록 하고 있다. 기재부 관계자는 “3억원 기준은 자산 양도차익 과세 강화, 공평과세 취지로 문재인 정부 첫 해에 세법 개정에 따라 추진한 것으로 이제 와서 이 기준을 바꿀 수는 없다”며 “가족 합산 과세부분은 재검토하고 있는데 아직 결론은 나지 않았다”고 말했다. 현행법에 따르면 주식 한 종목당 보유 금액이 10억원 이상일 경우 대주주로 규정해 양도차익에 22~33%(지방세 포함)의 양도소득세를 부과한다. 단계적으로 대주주 요건을 확대하기로 한 소득세법 시행령에 따라 해당 기준은 내년부터 3억원 이상으로 낮아진다. 이렇게 되면 내년 4월부터 주식 한 종목당 3억원 이상 보유한 주주도 양도차익에 대해 양도소득세를 내야 한다. 주주 여부를 판단하는 기준일은 연말 폐장일인 12월30일이다. 청와대 국민청원 게시판에는 ‘대주주 양도소득세는 이제는 폐기되어야 할 악법입니다’라는 제목의 청원에 지난 2일 종료 기준 21만6844명이 동의해 정부 답변을 기다리고 있다."
